index;x;y;z
2220;0.001846;0.304428;-0.511230
2221;0.024826;-0.215546;-0.989655
2222;0.015625;-0.022171;-0.503021
2223;-0.004135;0.517899;-1.039810
2224;0.158524;1.690567;-0.234619
2225;0.110657;0.141129;-1.488281
2226;0.111633;0.463058;-1.168655
2227;0.314560;0.319672;-1.070328
2228;0.275085;0.526581;-0.784470
2229;0.021622;0.327377;-1.205917
2230;-0.135971;1.321747;-0.433990
2231;-0.145020;-0.384171;-1.009811
2232;-0.650970;-0.258148;-1.534637
2233;-0.272644;0.162613;-0.286240
2234;-0.237930;0.368088;-0.761993
2235;-0.105225;0.194031;-1.560669
2236;-0.267105;0.282639;-1.287354
2237;-0.097961;0.402496;-0.529633
2238;-0.281693;-0.327072;-1.815384
2239;-0.156418;0.928864;-0.011826
2240;-0.044830;0.402420;-1.053589
2241;-0.088333;-0.085358;-1.018372
2242;-0.084503;0.484467;-0.415680
2243;-0.090591;1.069168;-0.781677
2244;0.112473;0.263306;-0.778763
2245;0.063019;-0.330551;-1.454269
2246;0.265335;0.586136;-0.445221
2247;0.411041;0.483292;-1.064316
2248;0.282944;0.796661;-0.410217
2249;0.096649;0.270569;-1.194977
2250;0.088379;0.526108;-0.656830
2251;0.103500;0.226669;-0.959366
2252;0.133591;0.147522;-0.885712
2253;0.369629;0.619781;-0.539261
2254;0.384140;0.783752;-0.886505
2255;0.379852;-0.054092;-0.962448
2256;0.306625;0.882385;-0.606766
2257;0.234390;0.516632;-0.542160
2258;0.236664;0.530472;-0.740036
2259;0.318100;0.631363;-0.757782
2260;0.255081;0.446701;-0.988281
2261;0.374725;0.171967;-1.057800
2262;0.241379;0.460663;-1.031189
2263;0.049652;0.579376;-0.974747
2264;0.195999;0.612183;-0.931076
2265;0.290344;0.174072;-0.636246
2266;0.382568;0.380020;-1.152634
2267;0.324936;0.053009;-1.109894
2268;-0.079651;0.268967;-0.652573
2269;-0.179886;0.459641;-0.525436
2270;-0.072708;0.976562;-0.587585
2271;0.353775;0.367569;-0.808319
2272;0.554489;0.765747;-0.894318
2273;0.425247;0.363434;-0.932785
2274;0.407806;0.446869;-0.928391
2275;0.155472;0.616623;-0.798248
2276;0.138168;0.531052;-0.634064
2277;0.231873;0.394653;-0.785049
2278;0.230743;0.314209;-0.772629
2279;0.317032;0.422852;-0.830948
2280;0.209000;0.401596;-1.069366
2281;0.238419;0.694748;-0.984756
2282;0.027817;0.271896;-1.224686
2283;0.171753;0.156158;-0.931702
2284;0.088928;0.348938;-0.817383
2285;0.172958;0.415436;-0.588394
2286;0.270493;0.479095;-0.626602
2287;0.279251;0.600311;-0.638763
2288;0.302277;0.617203;-0.695740
2289;0.336441;0.519104;-1.007950
2290;0.373901;0.534668;-0.865738
2291;0.386505;0.706329;-0.667984
2292;0.263458;0.485794;-0.658478
2293;0.326691;0.672684;-0.564682
2294;0.469162;0.527969;-0.671570
2295;0.394669;0.393021;-0.991409
2296;0.374344;0.450623;-0.964325
2297;0.274292;0.384674;-1.039322
2298;0.136871;0.335358;-0.895554
2299;0.151611;0.530914;-0.822403
2300;0.372757;0.761887;-0.814743
2301;0.386551;0.496948;-1.173584
2302;0.088043;0.321640;-0.918350
2303;0.101089;0.476624;-0.764496
2304;0.071411;0.425674;-0.950302
2305;-0.024963;0.386292;-0.942566
2306;0.195404;0.650040;-0.856369
2307;0.187775;0.208649;-1.096710
2308;0.157150;0.408875;-0.893509
2309;0.144974;0.587692;-0.692749
2310;0.151245;0.456665;-0.862442
2311;0.096588;0.087082;-1.045410
2312;0.006927;0.313095;-0.828568
2313;0.125305;0.572113;-0.680099
2314;0.280823;0.321045;-0.897202
2315;0.227005;0.041794;-0.784256
2316;0.208191;0.725357;-0.830612
2317;0.624084;0.669281;-0.563477
2318;0.365860;0.452805;-1.224533
2319;0.294632;0.459213;-0.572769
2320;0.288132;0.374802;-0.820755
2321;0.273834;0.606415;-0.595154
2322;0.185028;0.523483;-0.850739
2323;0.276062;0.717590;-0.808350
2324;0.356964;0.444336;-0.779343
2325;0.307114;-0.113235;-1.257431
2326;0.148941;0.371246;-0.835709
2327;0.240768;0.589996;-0.806580
2328;0.338837;0.559967;-0.772324
2329;0.302139;0.283554;-0.845734
2330;0.333618;0.400757;-0.807388
2331;0.332901;0.507767;-1.104782
2332;0.255661;0.508759;-1.031067
2333;0.210968;0.545898;-0.870331
2334;0.185425;0.382019;-1.041321
2335;0.099335;0.529205;-0.718887
2336;0.188812;0.513718;-0.704620
2337;0.344406;0.570282;-0.747787
2338;0.403946;0.482117;-0.676605
2339;0.480698;0.767868;-0.737228
2340;0.401703;0.516632;-0.732117
2341;0.411453;0.584045;-0.849411
2342;0.208908;-0.086090;-1.145203
2343;0.188202;0.950974;-0.678329
2344;0.279160;0.109100;-0.842072
2345;0.230591;0.236877;-1.059677
2346;0.028046;0.193146;-0.813217
2347;0.180008;0.785553;-0.647781
2348;0.170746;0.605362;-0.803131
2349;0.184692;0.651123;-0.776169
2350;0.415955;0.673126;-0.608780
2351;0.490738;0.409149;-1.041061
2352;0.244858;0.296265;-0.933167
2353;0.416107;0.461777;-0.708405
2354;0.276627;0.613907;-0.690750
2355;0.267654;0.099350;-0.810471
2356;-0.023621;0.262070;-0.900330
2357;0.100082;0.491043;-0.579407
2358;0.015900;0.567566;-0.945023
2359;0.271545;0.676651;-0.835312
2360;0.500320;0.282455;-1.145905
2361;0.333466;0.207565;-1.179169
2362;0.274414;0.507675;-0.882309
2363;0.258423;0.290329;-0.730362
2364;0.156021;0.648193;-0.409653
2365;0.175674;0.277588;-0.531586
2366;0.261353;0.734039;-0.474319
2367;0.582779;0.876923;-0.785370
2368;0.425171;0.223038;-1.047150
2369;0.502029;0.692505;-0.715195
2370;0.369659;0.599655;-0.945175
2371;0.395065;0.395370;-0.672607
2372;0.367386;0.399734;-0.746460
2373;0.386887;0.467010;-0.735123
2374;0.361053;0.533447;-0.979004
2375;0.166321;0.486771;-1.218369
2376;0.061386;0.333572;-0.987457
2377;-0.188568;0.254547;-1.097061
2378;-0.113434;0.132004;-0.811478
2379;0.033493;0.126099;-0.634964
2380;0.151932;0.415466;-0.522156
2381;0.244354;0.721542;-0.536667
2382;0.434631;0.725983;-0.630585
2383;0.564560;0.959671;-0.783691
2384;0.518417;0.372543;-1.097580
2385;0.331787;0.680618;-0.915970
2386;0.264435;0.406342;-0.849686
2387;0.022797;0.343307;-0.785828
2388;-0.001663;0.603058;-0.554794
2389;0.124802;0.727798;-0.432861
2390;0.359894;0.245224;-0.566010
2391;0.384262;0.274460;-0.939850
2392;0.371353;0.526749;-1.318283
2393;0.243042;0.573502;-1.410324
2394;0.167648;0.250488;-1.749313
2395;0.114822;0.618683;-1.127609
2396;0.222763;0.472839;-0.747360
2397;0.208344;0.373581;-0.570450
2398;0.174820;0.504181;-0.269882
2399;0.152725;0.367065;-0.456940
2400;0.372757;0.776886;-0.537491
2401;0.584076;0.784988;-0.997681
2402;0.504471;0.289169;-1.126938
2403;0.222565;0.334564;-0.962311
2404;0.108292;0.456467;-0.622589
2405;0.094086;0.699875;-0.606003
2406;0.350464;0.352783;-0.802460
2407;0.411469;0.576385;-0.974442
2408;0.452927;0.553543;-0.912872
2409;-0.042267;-0.143356;-1.154312
2410;0.160797;0.802536;-0.602158
2411;0.125519;0.725449;-0.830612
2412;0.310135;0.306198;-0.967453
2413;0.341965;0.218887;-0.812820
2414;0.045105;0.085678;-0.843643
2415;0.052673;0.866882;-0.563644
2416;0.202057;0.912704;-0.676697
2417;0.332672;0.659500;-0.497574
2418;0.485199;0.268600;-1.101868
2419;0.164124;0.167755;-1.226730
2420;-0.029709;0.267166;-0.759048
2421;0.000595;0.335815;-0.782516
2422;0.193634;0.774673;-0.822296
2423;0.365234;0.721146;-0.801422
2424;0.432526;-0.361740;-1.329849
2425;0.073563;0.080338;-0.944031
2426;-0.063324;1.050644;-0.622421
2427;0.175461;1.046112;-0.617188
2428;0.171555;0.136246;-1.204895
2429;0.177017;0.116333;-0.847946
2430;0.075150;0.350922;-0.882629
2431;0.178543;0.702881;-0.716675
2432;0.339142;0.423615;-0.676483
2433;0.047852;-0.104385;-1.206863
2434;0.317764;1.209976;-0.625504
2435;0.317078;0.369019;-1.113693
2436;0.167755;-0.114441;-0.765396
2437;-0.181412;-0.038681;-0.958389
2438;-0.059464;0.970535;-0.814972
2439;0.206207;0.534912;-0.669754
2440;0.002319;-0.029938;-1.285217
2441;-0.029053;0.335297;-0.836151
2442;0.200455;0.624115;-0.792923
2443;-0.041855;-0.059677;-1.340546
2444;0.059494;0.584351;-0.249084
2445;-0.020920;0.793365;-1.123199
2446;0.438721;0.549423;-0.936066
2447;0.122040;0.046783;-1.425049
2448;0.027191;0.387238;-0.558228
2449;0.102356;0.642593;-0.483139
2450;0.091202;0.521286;-0.596176
2451;0.102341;0.815826;-0.547897
2452;0.107590;0.292099;-0.595215
2453;0.114548;0.336166;-1.288086
2454;0.093399;0.612640;-1.154114
2455;0.048553;-0.117203;-1.466003
2456;-0.040359;0.218018;-1.016403
2457;-0.095520;0.189117;-0.898712
2458;-0.055054;0.783447;-0.533112
2459;0.015030;0.673065;-0.717590
2460;0.216034;0.384476;-0.894272
2461;0.145874;0.359436;-1.226471
2462;0.042496;0.090439;-1.220520
2463;-0.118149;0.377884;-0.931488
2464;0.011337;1.111252;-0.625778
2465;-0.048676;-0.064911;-1.314102
2466;0.038651;0.717255;-1.051300
2467;0.568939;1.115219;-0.614578
2468;-0.035889;-0.897568;-1.467896
2469;0.057068;0.119781;-0.719894
2470;-0.115921;1.048782;-1.135941
2471;0.125595;0.651489;-0.783554
2472;-0.076477;0.154938;-1.243790
2473;-0.367737;-0.511505;-1.105362
2474;-0.025360;0.376328;-0.592331
2475;-0.065903;0.539795;-0.905640
2476;-0.135742;0.168457;-1.077698
2477;0.294922;0.800034;-0.388885
2478;0.166351;0.232803;-1.347168
2479;0.196899;0.076065;-1.132217
2480;0.021118;-0.068054;-0.908875
2481;0.064026;0.575638;-0.409683
2482;0.150742;1.953064;0.046616
2483;0.249588;0.280289;-0.347717
2484;0.213882;-0.507996;-1.414658
2485;0.448715;0.451584;-0.805038
2486;0.291367;0.376205;-1.344788
2487;0.137283;0.529129;-1.046371
2488;-0.104156;0.569031;-0.841553
2489;-0.148163;0.225922;-1.243942
2490;-0.145706;-0.095657;-0.939514
2491;-0.281860;-0.272202;-0.984177
2492;-0.261505;0.627686;-0.933655
2493;0.424927;0.574905;-0.360565
2494;0.420441;0.601151;-0.994064
2495;0.249359;0.098007;-1.157822
2496;0.254761;0.297607;-1.045273
2497;-0.024078;0.274689;-1.343719
2498;-0.042679;1.050369;-0.180893
2499;-0.264221;-0.265594;-1.688309
2500;0.210617;0.933884;-0.147156
2501;0.170090;0.215881;-1.095047
2502;0.320648;-0.092636;-1.148743
2503;0.201065;0.254959;-0.677689
2504;-0.135208;0.470810;-0.957672
2505;0.025360;0.121613;-0.763153
2506;-0.156006;0.539841;-0.934158
2507;0.005402;0.078598;-1.017517
2508;0.001999;0.259491;-0.935577
2509;0.275970;0.255478;-1.005157
2510;-0.173615;-0.153870;-1.207199
2511;0.101715;0.551483;-0.384155
2512;-0.048950;0.435501;-1.363541
2513;0.258438;0.494080;-0.796539
2514;0.168320;0.411133;-0.921188
2515;0.248444;0.492065;-0.535934
2516;0.287277;0.412125;-0.631622
2517;0.285049;0.880356;-0.418961
2518;0.199219;0.380295;-1.039810
2519;0.076599;0.249451;-1.121964
2520;0.077347;0.172226;-0.825287
2521;0.042999;0.211914;-1.259705
2522;0.140732;0.398468;-0.559662
2523;-0.094223;0.283096;-1.307419
2524;0.148361;0.383392;-0.948318
2525;-0.030273;0.454758;-1.271744
2526;-0.084442;0.193115;-0.912094
2527;-0.113861;0.134995;-1.134964
2528;-0.127487;0.488007;-0.921432
2529;-0.022751;0.532745;-0.595093
2530;0.030289;0.420059;-0.956482
2531;0.162613;0.439850;-0.694824
2532;0.316223;0.475342;-0.877380
2533;0.331009;0.247086;-0.962524
2534;0.300705;0.170090;-1.038696
2535;0.181274;0.372833;-0.859207
2536;0.040695;0.400162;-0.879745
2537;0.027832;0.555786;-0.716919
2538;0.112823;0.401306;-0.852859
2539;0.249161;0.364532;-0.869202
2540;0.253525;0.194611;-1.105057
2541;0.293610;0.489807;-0.827087
2542;-0.012619;0.171585;-1.346054
2543;-0.005524;0.439423;-0.989044
2544;-0.163742;0.039963;-0.997269
2545;-0.185669;0.194977;-0.887512
2546;-0.125381;0.223526;-0.889359
2547;-0.142960;0.127304;-1.072632
2548;-0.038086;0.165588;-0.872131
2549;0.041397;0.498703;-0.879608
2550;0.207840;0.500153;-0.734283
2551;0.239258;0.745316;-0.609024
2552;0.262817;0.449646;-0.721344
2553;0.189728;0.304169;-0.965057
2554;0.110275;0.445435;-0.693695
2555;0.032196;0.285156;-1.163162
2556;0.041199;0.296814;-1.071167
2557;0.005707;0.463730;-1.152740
2558;0.106445;0.685806;-0.963654
2559;0.297653;0.281387;-0.812729
2560;0.269409;-0.104172;-1.277084
2561;0.122665;0.020508;-0.965698
2562;0.027084;0.225204;-0.933334
2563;0.160965;0.092987;-0.668427
2564;-0.023361;0.651428;-0.549896
2565;0.185638;0.600098;-0.803360
2566;0.167877;0.713852;-1.019684
2567;0.365234;0.203781;-1.091766
2568;0.277786;0.439865;-1.092377
2569;0.127319;0.233688;-1.167572
2570;0.067261;0.289200;-0.955582
2571;0.010818;0.232574;-0.768555
2572;0.050095;0.582977;-0.234818
2573;0.157059;0.419815;-0.652069
2574;0.337341;0.714081;-0.571411
2575;0.465881;0.352066;-0.814438
2576;0.448807;0.318573;-0.991058
2577;0.466629;-0.004822;-1.135666
2578;0.450165;0.499481;-1.057541
2579;0.216660;0.282242;-1.147903
2580;0.217316;0.377228;-0.801331
2581;0.088364;0.324921;-0.769257
2582;0.211151;0.544617;-0.515991
2583;0.222534;0.277481;-0.697723
2584;0.221375;0.727310;-0.626999
2585;0.387909;0.589233;-0.664993
2586;0.311859;0.462143;-1.049500
2587;0.302322;0.419708;-1.037109
2588;0.233673;0.423798;-1.012863
2589;0.202225;0.283279;-0.922806
2590;0.154938;0.493973;-0.881851
2591;0.264084;0.420593;-0.873215
2592;0.399750;0.114700;-0.966751
2593;0.196564;0.076035;-1.364136
2594;0.223694;0.388077;-0.836334
2595;0.190094;0.341812;-0.955872
2596;0.144196;0.561050;-0.809128
2597;0.138916;0.254288;-0.896851
2598;0.241867;0.582260;-0.750717
2599;0.377289;0.619095;-0.795929
2600;0.532730;0.866638;-0.795151
2601;0.348633;0.143982;-1.023346
2602;0.310913;0.419586;-0.750641
2603;0.176865;0.167923;-0.825348
2604;0.178070;0.346603;-0.764099
2605;0.212097;0.366608;-0.818878
2606;0.332230;0.555298;-0.744705
2607;0.369293;0.539444;-0.741898
2608;0.347015;0.463531;-1.061554
2609;0.349106;0.354782;-0.954010
2610;0.348312;0.068939;-1.155457
2611;0.252533;0.048843;-1.037735
2612;0.119965;0.471130;-0.570557
2613;0.307892;0.902466;-0.447250
2614;0.318481;0.512329;-0.653976
2615;0.334625;0.106552;-0.724426
2616;0.354263;0.641815;-0.537537
2617;0.474823;0.760651;-0.828094
2618;0.405121;0.728775;-0.914581
2619;0.404633;0.615143;-0.826904
2620;0.508240;-0.210678;-1.023300
2621;0.275467;0.294678;-1.072128
2622;0.099564;0.375595;-0.976776
2623;0.277023;0.386917;-0.752335
2624;0.231644;0.321671;-0.943207
2625;0.299774;0.080338;-1.086090
2626;0.266556;0.339142;-0.798660
2627;0.226349;0.428665;-1.052689
2628;0.332733;0.597916;-0.809586
2629;0.294098;0.431046;-0.868225
2630;0.499374;0.418045;-0.386108
2631;0.587341;0.777786;-0.509323
2632;0.575150;0.674286;-0.559525
2633;0.517670;0.351517;-0.768097
2634;0.240417;0.130554;-0.944016
2635;0.282776;0.530045;-0.759781
2636;0.285797;0.377945;-0.967560
2637;0.541183;0.507294;-0.719467
2638;0.558823;0.444885;-0.787048
2639;0.509750;0.366394;-0.745773
2640;0.427826;0.663589;-0.574097
2641;0.318115;0.297623;-0.753769
2642;0.490631;0.629578;-0.765778
2643;0.471344;0.122955;-1.029129
2644;0.485291;0.475952;-0.779022
2645;0.412842;0.673233;-0.714462
2646;0.340637;0.429291;-0.725342
2647;0.297241;0.714676;-0.569031
2648;0.440948;0.642502;-0.340317
2649;0.550613;0.451477;-0.651031
2650;0.502289;0.659241;-0.981064
2651;0.424759;0.239670;-1.283325
2652;0.245178;0.078964;-1.030060
2653;0.169937;0.193542;-0.963516
2654;0.140869;0.247864;-1.074417
2655;0.142929;0.515610;-0.766556
2656;0.159348;0.278656;-0.951614
2657;0.365631;0.480087;-0.907135
2658;0.234314;0.549911;-0.732193
2659;0.223557;0.592651;-0.741608
2660;0.285049;0.452606;-0.963440
2661;0.395554;0.665588;-0.823151
2662;0.408447;0.244339;-0.851868
2663;0.293427;0.199127;-0.809601
2664;0.367844;0.997101;-0.434326
2665;0.426453;0.342438;-0.552383
2666;0.481705;0.483459;-0.649872
2667;0.492966;0.473221;-0.989090
2668;0.368515;0.298279;-1.100693
2669;0.127945;0.191895;-0.853714
2670;0.197876;0.625641;-0.815613
2671;0.227783;0.335190;-0.809708
2672;0.358627;0.400162;-0.939682
2673;0.332230;0.178848;-0.689941
2674;0.445694;0.963898;-0.527634
2675;0.521942;0.573410;-0.581604
2676;0.472809;0.273132;-0.824936
2677;0.418945;0.660110;-0.704041
2678;0.360535;0.545654;-0.835495
2679;0.334656;0.521286;-0.652374
2680;0.407364;0.571930;-0.566269
2681;0.380066;0.407333;-0.924210
2682;0.373840;0.723251;-0.946686
2683;0.416504;0.252396;-0.712173
2684;0.243240;0.138123;-1.138550
2685;0.170013;0.480927;-0.979523
2686;0.239807;0.427963;-1.044144
2687;0.151520;-0.012344;-0.920761
2688;0.193512;0.487823;-0.569458
2689;0.240402;0.774872;-0.667160
2690;0.428055;0.618698;-0.955475
2691;0.410980;0.296677;-0.988846
2692;0.305191;0.321060;-0.824509
2693;0.336807;0.481018;-0.603577
2694;0.514755;0.852371;-0.610580
2695;0.341202;0.883331;-0.731110
2696;0.514572;0.332809;-1.105194
2697;0.322189;-0.072296;-0.866974
2698;0.197083;0.478088;-0.765823
2699;0.240540;0.490997;-0.784546
2700;0.376541;0.513611;-0.821228
2701;0.273529;0.508621;-0.954605
2702;0.271805;0.224426;-0.910294
2703;0.259308;0.285614;-0.852692
2704;0.199432;0.351074;-0.842285
2705;0.320267;0.597427;-0.630630
2706;0.473618;0.478821;-0.747971
2707;0.442383;0.532806;-0.736420
2708;0.433777;0.577286;-0.657516
2709;0.374680;0.435150;-0.737839
2710;0.384735;0.883118;-0.568283
2711;0.414764;0.804489;-0.588409
2712;0.390671;-0.051727;-1.161026
2713;0.240250;0.204956;-0.968979
2714;0.084885;0.153030;-0.879044
2715;0.057175;0.419464;-0.720520
2716;0.124451;0.539413;-0.816238
2717;0.220139;0.544327;-0.928116
2718;0.195923;0.193756;-1.052841
2719;0.356277;0.238968;-0.898102
2720;0.390884;0.631714;-1.004745
2721;0.469543;0.813385;-0.985214
2722;0.301147;0.367599;-0.867966
2723;0.242752;0.269821;-0.861877
2724;0.120773;0.528488;-0.607864
2725;0.155914;0.580124;-0.457672
2726;0.205566;0.834763;-0.498322
2727;0.255966;0.331161;-1.102890
2728;0.403076;0.111191;-1.234329
2729;0.331970;0.058823;-1.263763
2730;0.330017;0.533920;-0.945099
2731;0.180008;0.555756;-0.692047
2732;0.149765;0.598831;-0.605194
2733;0.171616;0.404144;-0.674210
2734;0.131805;0.266724;-0.908752
2735;0.170670;0.433029;-0.842682
2736;0.256851;0.425613;-1.037766
2737;0.283936;0.335632;-1.068069
2738;0.383270;0.678848;-0.934952
2739;0.182251;-0.171738;-0.890320
2740;0.088974;0.114044;-0.613419
2741;0.154037;0.681091;-0.392883
2742;0.273041;0.872681;-0.342880
2743;0.329132;0.821640;-0.741882
2744;0.408783;0.401077;-1.056076
2745;0.308380;0.242004;-1.406021
2746;0.301117;0.403625;-1.269058
2747;0.132751;0.331863;-1.033600
2748;0.128403;0.184860;-0.756760
2749;0.187332;0.471527;-0.817780
2750;0.191971;0.357361;-0.728546
2751;0.108032;0.423203;-0.710434
2752;0.101624;0.284912;-1.011169
2753;-0.031799;0.372543;-1.087952
2754;0.198853;0.495956;-1.123627
2755;0.376907;0.367905;-1.057587
2756;0.411972;0.440292;-0.642319
2757;0.453674;0.537308;-0.624939
2758;0.409622;0.689911;-0.496948
2759;0.297958;0.490952;-0.635925
2760;0.392212;0.588425;-0.716293
2761;0.371338;0.283096;-1.066422
2762;0.389664;0.168335;-1.185852
2763;0.203278;0.276199;-0.880264
2764;0.257477;0.795853;-0.695251
2765;0.317810;0.408417;-0.888687
2766;0.331802;0.239288;-0.785980
2767;0.342514;0.467941;-0.648727
2768;0.394592;0.551697;-0.809418
2769;0.431152;0.652695;-0.782593
2770;0.215942;0.357834;-1.144714
2771;0.208298;0.586731;-0.984314
2772;0.120529;0.006714;-0.924423
2773;0.220978;0.311676;-0.727676
2774;0.061356;0.388535;-0.864944
2775;0.373215;1.260849;-0.416290
2776;-0.066849;-0.372787;-0.915527
2777;0.385696;1.508759;-0.509323
2778;-0.126648;-0.612213;-1.145355
2779;0.281326;0.484619;-1.116531
2780;0.012558;0.614975;-0.696976
2781;0.827789;3.505646;-0.626083
2782;0.483536;-0.482224;0.399338
2783;-0.275574;-5.449677;-2.731613
2784;-0.190109;1.550812;-2.990738
2785;0.985413;1.531464;0.707306
2786;-0.213531;-0.964523;-3.635071
2787;0.364609;0.756042;0.262634
2788;0.451126;0.359863;-2.760605
2789;0.486740;0.265808;0.035110
2790;-0.381958;-0.061890;-2.590714
2791;0.380234;1.684647;1.243713
2792;0.221664;1.457703;-1.004486
2793;0.004837;0.008545;-1.382462
2794;-0.153412;-3.622253;-2.984329
2795;-0.055435;0.671890;1.673019
2796;0.538757;1.434250;-1.947968
2797;0.452408;0.432968;-0.007080
2798;0.013657;1.179886;-2.016891
2799;0.135056;0.831268;-0.925842
2800;-0.268295;-0.862839;-1.748535
2801;-0.492142;-0.213959;-1.015747
2802;-0.016388;0.496750;-0.727005
2803;0.229675;0.619049;-0.653549
2804;0.154266;0.493881;-0.795776
2805;0.046356;0.410507;-0.646088
2806;0.120178;0.381226;-1.341187
2807;0.436111;1.124039;0.001572
2808;-0.159470;-0.719833;-2.168976
2809;0.423340;0.482422;-0.417801
2810;0.084732;0.656845;-1.262283
2811;0.202896;0.241425;-0.127304
2812;0.164062;0.396561;-1.343521
2813;-0.059174;0.080856;-0.938614
2814;0.056183;0.088104;-1.113297
2815;-0.066162;0.352844;-1.270081
2816;0.062744;-0.014404;-1.186157
2817;0.032669;0.124222;-0.882233
2818;-0.060135;0.623734;-1.244980
2819;-0.090607;0.128677;-0.696350
2820;0.071533;0.557983;-0.769424
2821;0.131622;0.335281;-0.747086
2822;0.199799;0.164917;-1.037003
2823;0.122498;0.540527;-0.745987
2824;0.163773;0.545868;-0.969315
2825;0.296616;0.914124;-0.626907
2826;0.280243;0.434128;-0.853241
2827;0.217834;-0.020828;-1.176773
2828;0.162399;0.177414;-0.915222
2829;0.183029;0.240921;-0.816940
2830;0.137955;0.458694;-0.900650
2831;0.156082;0.585693;-0.686478
2832;0.142761;0.473801;-0.836243
2833;0.194763;0.270889;-0.836349
2834;0.202713;0.018951;-0.933594
2835;0.079468;-0.102829;-1.477097
2836;0.032104;0.319611;-1.044495
2837;-0.058716;0.166748;-1.130569
2838;-0.073776;0.438980;-0.732590
2839;-0.012177;0.383041;-0.755585
2840;0.208328;0.471375;-0.584763
2841;0.274231;0.340500;-0.672577
2842;0.291672;0.470215;-0.934875
2843;0.380356;1.150787;-0.631104
2844;0.234711;0.185898;-0.555573
2845;0.290848;1.317719;-0.314850
2846;0.138260;0.234665;-0.932373
2847;0.191833;0.280701;-1.134201
2848;0.084137;0.451813;-0.991241
2849;-0.130630;0.084839;-1.505981
2850;-0.036133;0.132233;-1.120346
2851;-0.254700;-0.114090;-1.449722
2852;-0.277405;0.020081;-1.143738
2853;-0.269547;0.290146;-0.848175
2854;-0.320023;0.350449;-0.854965
2855;-0.306610;0.040634;-0.972717
2856;-0.160049;0.570236;-0.689453
2857;-0.005554;0.164230;-0.975098
2858;0.100998;0.664032;-0.770538
2859;0.208298;0.658447;-0.855560
2860;0.275818;0.603989;-0.749573
2861;0.257553;0.112183;-0.863754
2862;0.221497;0.877304;-0.886963
2863;0.307144;0.417496;-0.463211
2864;0.190231;0.460159;-1.284943
2865;0.524078;0.967361;-0.492752
2866;-0.298157;-0.958435;-1.099091
2867;0.194351;0.954727;-0.976089
2868;-0.270386;0.719910;-1.007553
2869;-0.014648;-0.050339;-0.733643
2870;-0.073044;0.403625;-0.878342
2871;0.120789;0.466431;-0.778488
2872;-0.049622;-0.246338;-1.180740
2873;0.165253;0.456406;-0.486572
2874;0.000595;0.621262;-1.176926
2875;0.189911;0.130402;-0.881424
2876;0.402557;0.622330;-0.454102
2877;0.325623;0.563065;-1.049362
2878;0.494904;0.522339;-0.320724
2879;0.333023;0.686676;-0.564438
2880;0.244141;0.483566;-0.828400
2881;0.124405;0.480377;-0.730392
2882;0.124588;0.270264;-0.944122
2883;0.103333;0.164703;-1.385468
2884;-0.039810;0.027710;-1.347839
2885;-0.322998;-0.086899;-1.275772
2886;-0.304367;0.335846;-0.749435
2887;-0.122742;0.548386;-0.640457
2888;0.092072;0.353973;-0.421982
2889;0.339920;0.707153;-0.659317
2890;0.630127;0.682816;-0.532410
2891;0.606918;0.192307;-1.126144
2892;0.498138;0.238647;-0.833008
2893;0.418839;0.640747;-0.762100
2894;0.376968;0.733444;-0.714279
2895;0.312088;0.438599;-0.722504
2896;0.313202;0.480057;-0.711670
2897;0.350754;0.335892;-0.767319
2898;0.301651;0.560516;-0.830322
2899;0.256561;0.427185;-0.858322
2900;0.515366;0.519135;-1.020447
2901;0.138596;0.283554;-1.185516
2902;0.281784;0.698029;-0.840591
2903;0.070343;0.271072;-1.180740
2904;-0.013550;0.327576;-1.027527
2905;0.024017;0.443039;-0.817871
2906;-0.033005;0.132782;-1.099487
2907;0.201584;0.184494;-0.670624
2908;0.084076;0.018036;-1.019928
2909;0.187836;0.385101;-0.732742
2910;0.130264;0.526169;-0.575424
2911;0.256058;0.736679;-0.658401
2912;0.433594;0.674072;-0.810303
2913;0.586777;0.873306;-0.854660
2914;0.617798;0.320770;-1.192764
2915;0.422821;0.168411;-0.932434
2916;0.395554;0.648239;-0.837036
2917;0.308395;0.485626;-0.705627
2918;0.180283;0.410873;-0.299683
2919;0.016586;0.383987;-0.391998
2920;0.166077;0.749847;-0.350952
2921;0.154175;-0.023483;-1.369858
2922;0.564850;0.401138;-0.738815
2923;0.250381;0.239136;-1.305954
2924;0.416046;0.599365;-1.080521
2925;0.269714;0.343887;-1.466537
2926;0.240295;0.287613;-0.939987
2927;0.068802;0.265518;-0.670471
2928;0.118637;0.595978;-0.575256
2929;0.281479;0.567184;-0.621628
2930;0.387238;0.148575;-0.930069
2931;0.292389;0.332947;-0.767914
2932;0.275803;0.658661;-0.810349
2933;0.332230;0.913757;-0.874695
2934;0.198990;0.361526;-1.022766
2935;0.388107;0.267090;-0.989807
2936;0.378220;0.442078;-0.872498
2937;0.400497;0.480637;-0.896698
2938;0.372131;0.489166;-0.869644
2939;0.205460;0.344620;-0.903320
2940;0.085938;0.276245;-0.936615
2941;-0.197754;-0.035950;-1.058380
2942;-0.075806;0.354568;-0.640411
2943;0.058716;0.456665;-0.764282
2944;0.406219;0.770218;-0.663193
2945;0.483307;0.476135;-1.194962
2946;0.428467;0.007065;-1.141693
2947;0.308685;0.048294;-0.773911
