index;x;y;z
1785;-0.047882;0.593582;-1.205902
1786;-0.041306;0.416702;-0.819382
1787;0.014908;0.205856;-0.816406
1788;-0.002838;0.391449;-0.883484
1789;-0.012726;0.318314;-0.929871
1790;0.067947;0.285294;-0.989258
1791;0.042801;0.332764;-1.014481
1792;-0.032181;0.262207;-0.979309
1793;-0.003616;0.362732;-1.035431
1794;0.028519;0.440903;-1.071182
1795;-0.017059;0.380356;-0.933365
1796;-0.005478;0.389954;-0.820435
1797;0.056946;0.434982;-0.741776
1798;0.036316;0.459778;-0.727478
1799;0.020325;0.393372;-0.712234
1800;0.059555;0.473083;-0.864151
1801;0.075760;0.268585;-0.719513
1802;0.023209;0.094650;-0.718719
1803;-0.042313;0.158005;-0.804794
1804;-0.021164;0.307907;-0.805267
1805;0.003830;0.477264;-0.904556
1806;-0.006180;0.532425;-1.159195
1807;0.013489;0.754227;-1.404037
1808;0.027130;0.492264;-1.059753
1809;0.072861;0.207947;-0.900467
1810;0.061401;0.055191;-0.950821
1811;-0.011688;0.199280;-1.046692
1812;-0.007248;0.164658;-1.069809
1813;-0.006210;0.269196;-0.999908
1814;0.010773;0.235077;-0.945374
1815;0.015656;0.304611;-0.959915
1816;-0.027405;0.351974;-1.046036
1817;-0.085022;0.244461;-0.907822
1818;-0.157089;0.121811;-0.747040
1819;-0.106308;0.066757;-0.524460
1820;0.016479;0.048447;-0.543533
1821;-0.071960;0.241104;-0.566940
1822;-0.122253;0.149048;-0.539474
1823;-0.052109;0.126984;-0.742859
1824;-0.028488;0.509827;-1.296570
1825;0.065079;0.778015;-1.339630
1826;-0.052002;0.854523;-1.332520
1827;-0.259583;0.720657;-1.050644
1828;-0.130508;0.698044;-0.937027
1829;-0.109238;0.653961;-0.887024
1830;-0.117279;0.505112;-0.807922
1831;0.056885;0.273849;-0.758423
1832;0.030014;0.170013;-0.806396
1833;-0.175156;0.279770;-0.945465
1834;-0.278442;0.450699;-1.039856
1835;-0.322998;0.229736;-0.955093
1836;-0.227982;0.075195;-0.869263
1837;0.011780;0.211197;-0.977402
1838;0.091415;0.364731;-1.083206
1839;-0.080963;0.377304;-0.825073
1840;-0.195435;0.361496;-0.618393
1841;-0.098175;0.476486;-0.713730
1842;-0.063232;0.453690;-0.573532
1843;-0.060532;0.247330;-0.570236
1844;0.026566;0.226593;-0.712357
1845;0.010574;0.384888;-0.805969
1846;0.037659;0.581055;-1.055893
1847;0.165039;0.509537;-1.040421
1848;-0.010162;0.367126;-1.084351
1849;-0.188751;0.538971;-1.089935
1850;-0.104752;0.235397;-0.855576
1851;-0.018295;0.158875;-0.782364
1852;0.062134;0.440598;-1.112335
1853;0.096817;0.442551;-1.047455
1854;-0.072067;0.121872;-0.817871
1855;-0.081879;0.282516;-0.864944
1856;-0.082520;0.235703;-0.826447
1857;-0.225723;0.510330;-0.746277
1858;-0.194763;0.549210;-0.892349
1859;-0.235306;0.435043;-0.860840
1860;-0.322861;0.416122;-0.814148
1861;-0.270294;0.323761;-0.752625
1862;-0.209869;0.132156;-0.686539
1863;-0.058716;0.006104;-0.639099
1864;-0.027954;0.050446;-0.824295
1865;-0.141235;0.534454;-1.266312
1866;-0.023041;0.840012;-1.208374
1867;0.001312;0.719131;-1.086197
1868;-0.084610;0.496750;-1.013031
1869;-0.053268;0.356293;-0.904114
1870;-0.037506;0.250061;-0.899170
1871;-0.091599;0.349503;-0.879257
1872;-0.091827;0.237320;-0.812576
1873;-0.117630;0.150452;-0.742096
1874;-0.237137;0.353149;-0.904938
1875;-0.190979;0.347443;-0.858612
1876;-0.026535;0.248306;-0.960068
1877;-0.105103;0.388199;-1.019211
1878;-0.195450;0.266968;-0.883102
1879;-0.033783;0.034317;-0.867538
1880;-0.088272;0.042816;-0.906479
1881;-0.079330;0.139908;-1.043808
1882;0.066849;0.446442;-1.046356
1883;0.116211;0.470444;-1.033524
1884;-0.017563;0.371201;-1.024475
1885;-0.015839;0.473770;-1.163986
1886;0.092697;0.386520;-1.049088
1887;0.038696;0.166428;-0.810638
1888;-0.009567;0.060837;-0.761765
1889;-0.022232;0.031250;-0.895081
1890;-0.001907;0.222412;-1.114761
1891;0.051147;0.344223;-1.122025
1892;0.092422;0.362976;-1.141373
1893;0.055176;0.295258;-1.235687
1894;0.001999;0.216415;-1.109436
1895;0.007477;-0.039841;-0.861542
1896;-0.010605;-0.194885;-0.930267
1897;-0.003052;0.180801;-1.177841
1898;0.031876;0.288025;-1.195160
1899;0.034561;0.229416;-1.142517
1900;0.029968;0.243011;-1.143295
1901;0.023300;0.144089;-1.045822
1902;0.022583;-0.009033;-0.858017
1903;0.048935;-0.099319;-0.732498
1904;0.075943;0.101456;-0.984589
1905;0.067963;0.363846;-1.072021
1906;0.068527;0.268875;-0.971100
1907;0.064819;0.071136;-0.910919
1908;0.035767;0.178299;-1.098923
1909;0.033737;0.264038;-1.085754
1910;0.075867;-0.009415;-0.933304
1911;0.110947;-0.236389;-0.881393
1912;0.133362;-0.353073;-0.978195
1913;0.101746;-0.100266;-0.946518
1914;0.086685;0.118057;-1.125565
1915;0.111694;0.077774;-1.123245
1916;0.103241;0.205139;-1.213913
1917;0.078384;0.269470;-1.089966
1918;0.096008;-0.006424;-0.965073
1919;0.095184;-0.170944;-0.830856
1920;0.075485;-0.085510;-1.023422
1921;0.116455;-0.100906;-0.944656
1922;0.103531;-0.337173;-0.977875
1923;0.031479;-0.365341;-0.724350
1924;-0.010284;-0.267456;-0.949112
1925;0.037811;-0.073837;-0.997421
1926;0.054306;0.014389;-1.122360
1927;0.050690;-0.021454;-1.150757
1928;0.072784;-0.079330;-0.980408
1929;0.039581;-0.256348;-0.946030
1930;0.000641;-0.336838;-0.857498
1931;-0.032333;-0.298096;-0.941422
1932;-0.023483;-0.259903;-0.916702
1933;0.012833;-0.433548;-0.903732
1934;0.015930;-0.417099;-0.748383
1935;-0.010956;-0.223755;-0.987076
1936;0.018478;-0.235046;-1.023987
1937;0.010162;-0.390472;-0.819656
1938;0.001556;-0.291321;-0.824631
1939;-0.023087;-0.097565;-1.136154
1940;-0.020081;0.299789;-1.447327
1941;-0.005035;-0.076721;-0.909576
1942;-0.018158;-0.491486;-0.985550
1943;-0.005096;-0.262222;-0.662979
1944;0.031097;-0.174896;-0.864594
1945;0.017136;-0.119644;-0.596252
1946;-0.024918;-0.290848;-0.765961
1947;-0.048309;-0.319397;-0.744125
1948;0.031616;0.208405;-1.677017
1949;0.049377;0.674911;-1.653900
1950;0.108917;0.865906;-1.666962
1951;0.050705;0.336044;-1.065125
1952;-0.005615;-0.008408;-0.599670
1953;0.009171;-0.268906;-0.358292
1954;0.031601;-0.435989;-0.446136
1955;0.086273;-0.376205;-0.811966
1956;0.025986;-0.194260;-1.053055
1957;0.099457;-0.151108;-1.227432
1958;0.047531;0.145096;-1.290878
1959;-0.017853;-0.012970;-1.241562
1960;-0.030533;-0.182541;-1.018997
1961;-0.051895;-0.368607;-0.880402
1962;-0.083130;-0.353317;-0.859863
1963;-0.097504;-0.237488;-0.944244
1964;-0.072067;-0.155273;-0.979446
1965;-0.076202;-0.438614;-0.807053
1966;-0.060822;-0.064209;-1.053833
1967;-0.039413;0.131470;-1.186752
1968;-0.016418;0.111969;-1.169159
1969;-0.049469;-0.010162;-0.967361
1970;-0.064728;-0.029404;-0.965607
1971;-0.023361;-0.069260;-0.869919
1972;-0.010757;0.008530;-0.859787
1973;-0.047012;-0.087540;-0.925278
1974;-0.009689;0.205582;-1.065063
1975;-0.020844;-0.207642;-0.849350
1976;-0.026321;-0.394012;-0.815125
1977;-0.017487;0.066513;-0.993240
1978;0.051086;0.089691;-1.178284
1979;0.001022;0.038589;-0.972321
1980;0.003021;-0.148453;-1.074310
1981;-0.072601;-0.067322;-1.268936
1982;0.036957;0.115158;-0.827347
1983;0.089478;-0.324036;-0.552322
1984;0.062393;-0.498352;-0.013290
1985;-0.164322;-0.118683;-1.380722
1986;-0.117615;0.250366;-0.822586
1987;0.092606;0.063782;-1.405350
1988;0.178589;0.202698;-1.472336
1989;0.147156;0.436432;-1.866531
1990;0.106369;0.520721;-1.307236
1991;0.012527;0.490494;-0.647064
1992;-0.007843;-0.142654;-0.295334
1993;0.135696;-0.940201;-0.183792
1994;0.131104;-0.997635;0.179092
1995;-0.088181;-0.498657;-0.379944
1996;-0.115479;-0.426086;-0.787506
1997;-0.220917;0.193558;-2.222656
1998;-0.088654;0.701233;-1.477112
1999;0.140244;0.806030;-1.601715
2000;0.111908;0.419388;-1.240387
2001;-0.084244;-0.034561;-0.821396
2002;-0.162399;-0.160660;-0.549591
2003;-0.175674;-0.161377;-0.649002
2004;-0.184219;0.103683;-0.835648
2005;-0.156647;0.214859;-0.978363
2006;-0.074646;0.343414;-1.042770
2007;-0.038010;0.569214;-1.222076
2008;-0.009827;0.659073;-1.187851
2009;0.068115;0.385162;-0.937759
2010;0.097336;-0.074432;-0.739578
2011;0.063599;-0.374878;-0.740738
2012;0.119583;-0.106308;-0.813492
2013;0.151764;0.028839;-1.060440
2014;0.081940;0.381393;-1.087311
2015;0.058594;0.502350;-1.087631
2016;0.006058;0.591583;-1.089996
2017;-0.058945;0.532440;-1.046097
2018;-0.060410;0.475983;-0.825012
2019;-0.010437;0.285477;-0.760620
2020;-0.003418;0.175446;-0.811996
2021;-0.004288;0.142441;-0.835526
2022;0.095047;0.034134;-0.934662
2023;0.006622;0.232651;-1.032959
2024;-0.019012;0.185059;-1.012695
2025;0.044052;0.169556;-1.074615
2026;-0.101990;0.086685;-1.052414
2027;-0.175049;0.002914;-0.904831
2028;-0.134659;0.045670;-0.859726
2029;-0.053238;0.301468;-1.082764
2030;-0.015244;0.429642;-1.090302
2031;-0.010788;0.268890;-1.014252
2032;-0.029449;0.311142;-0.934235
2033;-0.032166;0.226364;-0.810074
2034;0.034943;0.094330;-0.723007
2035;0.072922;0.089005;-0.939850
2036;-0.071838;0.275467;-1.098694
2037;-0.028702;0.239059;-1.023148
2038;0.004807;0.386276;-1.102112
2039;0.034897;0.284943;-1.049835
2040;0.097977;0.167038;-0.979355
2041;0.087112;0.133286;-0.948608
2042;0.091751;0.157791;-0.974243
2043;0.072311;0.037888;-0.986572
2044;0.053467;0.101608;-1.032837
2045;0.013657;0.205704;-0.974884
2046;-0.005035;-0.024017;-0.934525
2047;-0.008148;-0.075195;-0.959457
2048;-0.017731;0.085159;-0.995239
2049;0.002594;0.021820;-0.901764
2050;0.001343;0.034103;-0.918655
2051;-0.052734;0.205734;-0.969360
2052;-0.044220;0.173248;-1.025864
2053;-0.062805;0.172653;-0.983002
2054;-0.051849;0.129410;-0.971756
2055;-0.058731;0.077545;-0.912521
2056;-0.047913;0.181244;-1.037231
2057;-0.064468;0.326797;-1.061447
2058;-0.053162;0.068680;-0.908371
2059;-0.055878;-0.002213;-0.888519
2060;-0.068985;0.120544;-1.000870
2061;0.010406;0.143906;-1.080704
2062;-0.005402;0.135498;-1.035339
2063;-0.084610;0.052078;-1.056366
2064;-0.097656;-0.042648;-0.931610
2065;-0.077698;0.020523;-0.953629
2066;0.000870;0.123413;-0.873352
2067;0.061951;0.141144;-0.982910
2068;0.072113;0.150497;-1.082748
2069;0.006210;0.075958;-1.030197
2070;-0.034958;-0.003967;-0.935776
2071;0.005066;-0.001358;-1.024612
2072;0.044785;0.134598;-1.062119
2073;0.045090;0.109268;-1.088333
2074;0.015747;-0.074539;-0.863785
2075;-0.012863;-0.202042;-0.722931
2076;-0.042786;0.114441;-0.879288
2077;-0.022202;0.451126;-1.097977
2078;-0.005051;0.507980;-1.014709
2079;-0.014511;0.279755;-1.019943
2080;-0.000153;0.374130;-1.120789
2081;0.012009;0.362183;-1.138199
2082;-0.017990;0.281693;-0.937057
2083;-0.006958;0.094101;-0.759018
2084;-0.023499;-0.071915;-0.664459
2085;-0.074020;-0.060791;-0.758362
2086;-0.093155;0.339142;-0.970566
2087;0.002563;0.242233;-1.004593
2088;-0.005417;-0.045685;-1.063263
2089;-0.074707;0.371277;-1.350739
2090;-0.059921;0.501740;-1.310852
2091;-0.063660;0.096481;-1.047211
2092;-0.091629;-0.012207;-0.915878
2093;-0.030334;-0.036224;-0.797836
2094;0.033829;-0.021194;-0.830017
2095;-0.030899;0.230820;-0.960449
2096;-0.045166;0.194489;-0.977478
2097;-0.033585;0.220306;-0.966675
2098;-0.037094;0.225723;-0.973892
2099;-0.021408;0.158401;-0.911575
2100;-0.017487;0.139389;-0.965454
2101;-0.001175;0.083923;-0.919159
2102;0.049927;-0.007050;-0.959045
2103;0.085281;0.157471;-1.075806
2104;0.062622;0.199631;-1.045685
2105;0.015182;0.212784;-1.111969
2106;-0.021667;0.171463;-1.095612
2107;-0.027084;0.026932;-0.934540
2108;-0.072952;-0.001144;-0.843735
2109;-0.088699;0.099884;-0.825775
2110;-0.046326;0.124954;-0.931076
2111;-0.052277;0.136597;-1.081268
2112;-0.024734;0.068237;-1.000366
2113;0.160583;-0.046509;-0.907394
2114;0.132462;0.414337;-1.202927
2115;-0.036133;0.555634;-1.196716
2116;-0.060989;0.119385;-0.886032
2117;-0.110626;-0.133194;-0.634033
2118;-0.182968;-0.149384;-0.627213
2119;-0.237701;0.157822;-1.003311
2120;-0.195389;0.501984;-1.436279
2121;-0.083359;0.492783;-1.397537
2122;-0.079590;0.170151;-1.036530
2123;-0.013672;0.067078;-0.820816
2124;0.041824;0.091690;-0.744995
2125;-0.007278;0.049576;-0.689804
2126;-0.055573;0.148926;-0.748108
2127;-0.012283;0.355011;-0.985840
2128;0.037994;0.378967;-0.968170
2129;-0.010666;0.398590;-1.057480
2130;0.030731;0.543182;-1.094971
2131;0.055542;0.318695;-0.899567
2132;0.037109;0.117401;-0.796844
2133;0.060837;0.033630;-0.772415
2134;0.048828;0.072174;-0.855545
2135;-0.036407;0.032394;-0.986588
2136;-0.046539;0.129242;-1.121353
2137;-0.041794;0.157349;-1.163834
2138;-0.007523;0.192108;-1.070190
2139;0.021927;0.119431;-1.006439
2140;0.060669;-0.006393;-0.813858
2141;0.071503;-0.121185;-0.691864
2142;-0.017059;0.146454;-1.005936
2143;-0.041824;0.415863;-1.230682
2144;-0.023087;0.325317;-1.164917
2145;0.015198;0.133896;-1.032379
2146;0.012589;0.037292;-0.946091
2147;-0.100220;0.059128;-0.949539
2148;-0.201019;0.232315;-0.880096
2149;-0.243408;0.088593;-0.868774
2150;-0.200241;0.158020;-0.969177
2151;-0.161606;0.506104;-1.271255
2152;-0.116211;0.625946;-1.291321
2153;-0.068527;0.501389;-1.234695
2154;0.039429;0.188995;-0.822632
2155;0.108566;-0.147873;-0.477768
2156;0.011124;-0.400604;-0.456421
2157;-0.178711;-0.103333;-0.743637
2158;-0.011765;0.061157;-0.904297
2159;-0.006134;0.407745;-1.391632
2160;-0.025833;0.587723;-1.361389
2161;0.045303;0.391220;-1.325226
2162;0.008301;0.348877;-1.237793
2163;0.049530;0.064011;-0.818069
2164;0.126053;-0.246002;-0.524780
2165;0.051132;-0.423599;-0.460281
2166;-0.066238;0.109116;-0.823776
2167;0.009964;0.341858;-1.300278
2168;-0.036667;0.524490;-1.334244
2169;-0.025024;0.456360;-1.289230
2170;0.182556;-0.007645;-1.141327
2171;-0.033554;0.100403;-0.912674
2172;-0.046387;0.088669;-0.686691
2173;0.111160;-0.160141;-0.481720
2174;0.084656;-0.394562;-0.361984
2175;-0.016479;0.054733;-1.040649
2176;0.025421;0.536163;-1.218582
2177;0.073700;0.560959;-1.412949
2178;0.000656;0.447586;-1.342453
2179;0.000519;0.299759;-1.149902
2180;0.059845;0.140472;-0.888351
2181;0.068436;0.014084;-0.715302
2182;-0.011353;0.048767;-0.686325
2183;-0.070648;0.105469;-0.874268
2184;-0.052643;0.289368;-1.033920
2185;-0.007034;0.102280;-0.994293
2186;0.026947;0.159531;-0.996445
2187;0.014160;0.204727;-0.996552
2188;0.017517;0.334549;-0.951523
2189;0.003357;0.236862;-0.976456
2190;-0.013443;0.264130;-0.960693
2191;-0.014603;0.331802;-1.102966
2192;0.030930;0.057510;-0.781082
2193;-0.059280;-0.148880;-0.891190
2194;-0.044724;0.302292;-0.988739
2195;-0.001297;0.106522;-0.970245
2196;0.056290;-0.050964;-0.832230
2197;0.023376;-0.110535;-0.976196
2198;-0.009216;0.212616;-1.061127
2199;-0.004654;0.349960;-1.327316
2200;-0.016891;0.137711;-0.759674
2201;-0.074600;-0.004745;-0.977982
2202;-0.116455;0.025757;-0.894974
2203;-0.103424;0.259995;-1.152863
2204;-0.086517;-0.017593;-0.885559
2205;-0.054276;0.029190;-1.091431
2206;-0.011063;0.438126;-1.242752
2207;0.039474;0.445724;-1.042358
2208;-0.015366;0.047928;-0.826050
2209;-0.087250;-0.319992;-0.706238
2210;-0.213470;-0.270844;-0.996109
2211;-0.120956;0.311981;-1.036331
2212;0.040726;0.354919;-0.949295
2213;0.010117;0.173416;-1.034271
2214;-0.034866;0.333130;-1.026520
2215;0.041489;0.324875;-0.950378
2216;0.056107;0.325089;-0.958771
2217;0.009964;0.199905;-0.933243
2218;-0.054092;0.139771;-0.920578
2219;-0.086014;0.254135;-0.958755
2220;0.004883;0.217331;-0.881516
2221;0.081573;0.193146;-0.887558
2222;0.013397;0.208328;-0.859756
2223;-0.015045;0.136749;-0.921722
2224;-0.078796;0.213470;-1.105743
2225;-0.032806;0.338135;-1.087036
2226;0.053101;0.301193;-1.035248
2227;0.029510;0.160477;-0.999588
2228;0.071716;0.125458;-0.958527
2229;0.092255;0.161743;-0.984207
2230;0.042007;0.176239;-0.927582
2231;0.072876;0.051025;-0.956680
2232;0.008453;-0.123489;-0.742126
2233;-0.044586;-0.222427;-0.852676
2234;-0.111465;0.157471;-0.973740
2235;-0.067047;0.120224;-1.132568
2236;-0.078659;-0.059387;-0.948578
2237;-0.038010;-0.209351;-0.978943
2238;0.050552;0.010406;-1.067230
2239;-0.096466;0.005569;-1.195389
2240;-0.122787;-0.042191;-0.871780
2241;-0.157837;-0.218826;-0.931381
2242;-0.090363;0.080826;-1.021301
2243;-0.022751;0.069489;-1.100586
2244;-0.072113;0.073929;-1.045242
2245;-0.028458;-0.016754;-1.056213
2246;-0.059052;-0.000610;-0.910599
2247;-0.038513;0.077255;-1.049377
2248;0.031006;0.256409;-0.955429
2249;0.027374;0.193573;-1.147629
2250;-0.007874;0.327621;-1.036469
2251;0.034958;0.049438;-0.714493
2252;0.024979;-0.227982;-0.763992
2253;-0.040466;-0.020370;-0.636520
2254;-0.046997;0.222519;-1.032532
2255;-0.028275;0.460602;-1.228287
2256;-0.056168;0.086655;-1.092773
2257;0.031342;0.154648;-0.978012
2258;-0.009872;0.218689;-1.218109
2259;-0.041763;0.246170;-1.253357
2260;0.071365;0.157562;-1.171432
2261;0.151215;-0.055664;-0.660675
2262;0.068558;-0.207306;-0.043854
2263;0.078140;-0.160110;-0.968414
2264;0.029541;0.410690;-1.012405
2265;0.021667;0.856445;-1.335281
2266;0.036301;0.605316;-1.500534
2267;0.054642;0.211212;-0.919998
2268;-0.005692;-0.178040;-0.817764
2269;-0.000092;0.656189;-1.376541
2270;-0.071823;0.608246;-0.333191
2271;-0.044464;-0.014862;-0.112671
2272;-0.059540;-0.650284;-0.735733
2273;-0.021622;0.000061;-0.780243
2274;-0.067719;0.265686;-1.329987
2275;0.013046;0.734543;-1.617783
2276;0.041611;0.613953;-0.740234
2277;0.127319;0.362427;-0.811020
2278;0.109024;0.025055;-0.794617
2279;0.124527;0.131027;-0.675934
2280;0.063812;0.167831;-0.814514
2281;0.056259;0.282990;-0.750198
2282;0.131042;0.382919;-1.213181
2283;0.092422;0.600555;-1.282104
2284;-0.030594;0.440887;-1.062271
2285;-0.002335;0.122528;-0.961288
2286;0.078247;0.103958;-1.092377
2287;0.161819;0.491791;-1.141556
2288;0.241318;0.272415;-0.887039
2289;0.202637;-0.108978;-0.609283
2290;0.103439;-0.331375;-0.658829
2291;-0.021561;-0.024002;-0.747253
2292;0.006500;-0.055344;-1.060043
2293;0.056320;-0.007843;-1.121964
2294;0.002213;-0.031357;-1.162537
2295;0.006592;-0.149261;-1.102875
2296;-0.027313;0.302597;-1.382187
2297;-0.020203;0.405350;-1.089874
2298;0.026184;-0.032150;-1.046082
2299;0.097824;-0.276962;-0.502380
2300;0.218033;-0.588013;-0.549652
2301;0.031586;-0.539734;-0.995712
2302;-0.118149;0.109482;-0.899109
2303;0.003174;0.316437;-1.441330
2304;0.041046;-0.051987;-0.724869
2305;0.014496;-0.457535;-1.082092
2306;-0.103363;0.514420;-1.387085
2307;0.029541;0.740295;-1.726349
2308;-0.019897;0.415771;-0.748230
2309;0.043228;-0.104614;-0.333374
2310;0.086411;-0.750381;-0.107681
2311;0.103653;-0.272644;-1.511063
2312;0.069763;0.483368;-1.380493
2313;0.103043;0.369995;-0.587326
2314;0.284027;-0.243027;-1.227600
2315;-0.002640;0.490768;-1.078094
2316;0.008789;0.442062;-0.926620
2317;0.114944;0.038223;-0.899277
2318;0.014420;0.600540;-1.180191
2319;-0.041946;0.487579;-0.908127
2320;0.080460;-0.050415;-0.788132
2321;0.017899;0.074463;-1.039520
2322;-0.059448;0.438721;-1.064041
2323;0.138535;0.063904;-0.736649
2324;-0.095886;0.078644;-1.133224
2325;0.029144;0.089111;-0.783264
2326;0.297638;-0.159851;-0.624481
2327;0.250626;-0.129562;-1.319565
2328;-0.154526;0.574020;-1.144852
2329;-0.197235;0.338516;-0.938507
2330;-0.052032;-0.112564;-0.753769
2331;-0.055618;-0.200241;-0.915619
2332;-0.136185;0.191498;-1.123947
2333;0.065094;0.371674;-1.483704
2334;0.076309;0.571503;-1.196838
2335;-0.129379;0.295486;-0.525497
2336;-0.034012;-0.180191;-0.314957
2337;-0.053497;-0.654968;-0.989487
2338;-0.214279;0.338943;-1.184067
2339;-0.263443;0.444061;-0.631439
2340;-0.164139;-0.027191;-1.011154
2341;-0.161102;0.318024;-1.262177
2342;-0.170288;0.395233;-1.166397
2343;-0.021652;0.129364;-0.944565
2344;-0.026428;0.146225;-0.801895
2345;-0.089981;0.027725;-0.865952
2346;0.016464;0.048477;-0.811798
2347;0.130493;0.057663;-0.988129
2348;0.150070;0.187119;-1.172607
2349;0.047256;0.213943;-1.104645
2350;0.031464;0.125732;-1.085327
2351;-0.031830;0.180878;-1.083771
2352;-0.126755;0.190002;-1.111221
2353;-0.034805;0.012772;-0.912750
2354;0.013855;-0.053528;-0.900009
2355;0.032654;0.168610;-1.006943
2356;-0.022949;0.080444;-0.961700
2357;-0.092804;0.001328;-0.892166
2358;-0.120270;-0.075714;-0.840500
2359;-0.134460;0.258698;-1.109970
2360;-0.160812;0.385635;-1.202301
2361;-0.175003;0.221344;-0.968018
2362;-0.128235;-0.068466;-0.679565
2363;-0.122940;-0.273331;-0.660461
2364;-0.067093;-0.048920;-1.028656
2365;-0.085983;0.413620;-1.289001
2366;-0.137497;0.437424;-1.041519
2367;-0.120483;0.004593;-0.819565
2368;-0.075592;-0.067978;-1.033936
2369;-0.104919;0.219177;-1.046204
2370;-0.141129;0.227280;-1.173370
2371;-0.149231;0.202850;-1.088562
2372;-0.129532;0.169983;-1.048752
2373;-0.063919;0.239044;-1.069656
2374;-0.055374;0.160660;-0.954193
2375;-0.112076;0.050079;-0.866470
2376;-0.027618;-0.113052;-0.693314
2377;0.115906;-0.174026;-0.771881
2378;0.135910;-0.210648;-0.769226
2379;0.058884;-0.183136;-0.837753
2380;0.001190;0.146149;-1.020020
2381;-0.045319;0.511703;-1.223633
2382;-0.019989;0.568665;-1.194443
2383;0.034134;0.391312;-1.102341
2384;0.043594;0.412415;-1.213501
2385;0.062332;0.177185;-0.860245
2386;0.175827;-0.067322;-0.845016
2387;0.099243;0.089645;-0.730545
2388;0.031723;0.149796;-0.793396
2389;0.066696;0.360214;-0.940216
2390;0.118378;0.312210;-1.003784
2391;0.096146;0.432968;-1.125641
2392;0.021164;0.255890;-1.125015
2393;0.068466;0.119049;-1.001389
2394;0.034286;-0.034241;-0.808777
2395;-0.058533;-0.127808;-0.911270
2396;-0.097534;0.018051;-0.870239
2397;-0.033997;-0.068573;-1.045853
2398;-0.008194;0.044113;-1.146759
2399;0.098465;0.047409;-1.269577
2400;0.096191;0.291672;-1.274200
2401;-0.018799;0.460144;-1.241562
2402;-0.061859;0.331177;-0.747040
2403;-0.080353;-0.055817;-0.525055
2404;-0.145081;-0.176697;-0.614960
2405;-0.101852;0.238663;-0.849518
2406;0.008835;0.452469;-1.168198
2407;0.066223;0.368958;-1.084122
2408;0.033829;0.316086;-0.941498
2409;0.105652;0.289993;-1.036682
2410;0.169968;0.266296;-1.008667
2411;0.203598;0.122269;-0.966415
2412;0.091873;-0.108658;-0.876373
2413;-0.107025;-0.146072;-0.855011
2414;-0.173843;0.103241;-0.996857
2415;-0.111435;0.250595;-1.121277
2416;-0.069153;0.218689;-1.036392
2417;0.002014;0.176697;-1.050858
2418;0.024460;0.133179;-0.994324
2419;-0.042847;0.032928;-0.946243
2420;-0.148300;0.154404;-0.951736
2421;-0.149414;0.059723;-0.928802
2422;-0.100098;-0.035126;-0.910065
2423;-0.089264;-0.073959;-0.938156
2424;-0.071503;0.072449;-1.074631
2425;-0.034119;0.087036;-1.064346
2426;-0.080490;0.010452;-1.057129
2427;-0.091080;-0.012024;-0.954987
2428;-0.117889;0.174423;-1.139465
2429;-0.066238;0.179413;-1.040268
2430;-0.025681;-0.017410;-0.832703
2431;-0.071243;0.006500;-0.836365
2432;-0.079803;0.222305;-0.972885
2433;-0.069580;0.299011;-1.005814
2434;-0.091888;0.263000;-1.028900
2435;-0.122528;0.253464;-0.986069
2436;-0.090515;0.091583;-0.994827
2437;-0.009888;0.253189;-1.052948
2438;0.013550;0.279190;-0.980164
2439;0.053253;-0.041351;-0.767517
2440;-0.033493;-0.269745;-0.742599
2441;-0.099045;0.072617;-0.883347
2442;-0.025696;0.314743;-0.996536
2443;0.005875;0.346741;-1.065720
2444;-0.019638;0.460480;-1.246658
2445;0.031067;0.408081;-1.116867
2446;0.004547;0.296219;-1.042862
2447;0.009949;0.103134;-0.889038
2448;0.072189;-0.049393;-0.762665
2449;0.078842;-0.175018;-0.640411
2450;0.070969;-0.199707;-0.738586
2451;0.019196;0.063751;-0.963486
2452;-0.024979;0.129517;-1.174881
2453;-0.026428;0.298813;-1.274750
2454;-0.051132;0.322952;-1.216660
2455;-0.026550;0.170410;-1.079330
2456;-0.055634;0.100266;-0.887482
2457;-0.116577;0.006363;-0.826050
2458;-0.151413;0.110306;-0.838470
2459;-0.119934;0.093903;-0.972153
2460;-0.078369;0.240448;-1.067673
2461;-0.092987;0.247955;-1.085037
2462;-0.137314;0.194458;-1.058487
2463;-0.115265;0.128632;-0.971146
2464;-0.130676;0.064133;-0.886444
2465;-0.149277;0.109497;-0.889847
2466;-0.115128;0.253571;-1.012100
2467;-0.059738;0.289078;-1.024689
2468;-0.072113;0.306168;-1.013611
2469;-0.052704;0.320389;-1.040558
2470;-0.041214;0.315125;-0.963409
2471;-0.043289;0.148682;-0.849182
2472;-0.017059;-0.015533;-0.660461
2473;0.020981;-0.164322;-0.611465
2474;0.048492;-0.199036;-0.627808
2475;0.043350;-0.142365;-0.856216
2476;-0.010712;0.288895;-1.340546
2477;-0.064056;0.642776;-1.541840
2478;0.023239;0.691574;-1.395294
2479;0.016495;0.371063;-1.152710
2480;0.013412;0.215744;-0.875656
2481;0.018616;0.053925;-0.742081
2482;-0.020325;0.002197;-0.678513
2483;-0.046951;0.043610;-0.721024
2484;-0.015381;0.129959;-0.884338
2485;-0.004944;0.304413;-1.060104
2486;0.002014;0.386887;-1.140869
2487;0.002808;0.371246;-1.029297
2488;-0.015671;0.231323;-1.022049
2489;-0.071426;0.174286;-0.985687
2490;-0.081421;0.066650;-1.008499
